,NAME,index_right,RTE,DIR,KEYITEM,RTE_DESC,DIR_DESC,ROUTE,TYPE
304,POWELLHURST-GILBERT,12,009,1,0091,Powell Blvd,To Portland,9,BUS
305,CRESTON-KENILWORTH,12,009,1,0091,Powell Blvd,To Portland,9,BUS
419,HOLLYBROOK,12,009,1,0091,Powell Blvd,To Portland,9,BUS
420,GRESHAM - CENTENNIAL,12,009,1,0091,Powell Blvd,To Portland,9,BUS
421,GRESHAM - NORTHWEST,12,009,1,0091,Powell Blvd,To Portland,9,BUS
423,CENTRAL CITY,12,009,1,0091,Powell Blvd,To Portland,9,BUS
49,LENTS,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
235,PORTLAND DOWNTOWN,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
257,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
259,LENTS/POWELLHURST-GILBERT,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
273,CENTENNIAL COMMUNITY ASSOCIATION,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
276,OLD TOWN/ CHINATOWN,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
278,BROOKLYN ACTION CORPS,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
279,FOSTER-POWELL,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
282,RICHMOND,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
301,SOUTH PORTLAND,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
304,POWELLHURST-GILBERT,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
305,CRESTON-KENILWORTH,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
419,HOLLYBROOK,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
420,GRESHAM - CENTENNIAL,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
421,GRESHAM - NORTHWEST,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
423,CENTRAL CITY,11,009,0,0090,Powell Blvd,To Powell & 92nd or Gresham Transit Center,9,BUS
49,LENTS,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
98,MAYWOOD PARK,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
182,PARKROSE,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
210,PARKROSE HEIGHTS,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
216,RUSSELL,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
240,MILL PARK,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
247,ARGAY TERRACE,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
275,HAZELWOOD,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
304,POWELLHURST-GILBERT,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
422,PLEASANT VALLEY,130,073,0,0730,122nd Ave,To Foster & 94th,73,BUS
49,LENTS,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
98,MAYWOOD PARK,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
182,PARKROSE,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
210,PARKROSE HEIGHTS,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
216,RUSSELL,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
240,MILL PARK,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
247,ARGAY TERRACE,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
272,PLEASANT VALLEY/POWELLHURST-GILBERT,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
275,HAZELWOOD,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
304,POWELLHURST-GILBERT,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
422,PLEASANT VALLEY,131,073,1,0731,122nd Ave,To Parkrose Transit Center,73,BUS
49,LENTS,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
205,ELIOT,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
206,IRVINGTON COMMUNITY ASSOCIATION,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
208,ALAMEDA/IRVINGTON COMMUNITY ASSN.,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
218,PEARL DISTRICT,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
223,SULLIVAN'S GULCH,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
233,MT. SCOTT-ARLETA,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
235,PORTLAND DOWNTOWN,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
245,CONCORDIA,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
255,REED,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
259,LENTS/POWELLHURST-GILBERT,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
262,ALAMEDA,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
276,OLD TOWN/ CHINATOWN,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
278,BROOKLYN ACTION CORPS,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
279,FOSTER-POWELL,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
301,SOUTH PORTLAND,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
304,POWELLHURST-GILBERT,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
305,CRESTON-KENILWORTH,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
329,WOODSTOCK,29,017,1,0171,Holgate/Broadway,To Saratoga & 27th,17,BUS
49,LENTS,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
205,ELIOT,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
206,IRVINGTON COMMUNITY ASSOCIATION,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
208,ALAMEDA/IRVINGTON COMMUNITY ASSN.,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
218,PEARL DISTRICT,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
223,SULLIVAN'S GULCH,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
233,MT. SCOTT-ARLETA,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
235,PORTLAND DOWNTOWN,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
245,CONCORDIA,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
255,REED,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
259,LENTS/POWELLHURST-GILBERT,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
262,ALAMEDA,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
276,OLD TOWN/ CHINATOWN,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
278,BROOKLYN ACTION CORPS,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
279,FOSTER-POWELL,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
301,SOUTH PORTLAND,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
304,POWELLHURST-GILBERT,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
305,CRESTON-KENILWORTH,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
329,WOODSTOCK,28,017,0,0170,Holgate/Broadway,To Holgate & 134th,17,BUS
49,LENTS,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
233,MT. SCOTT-ARLETA,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
235,PORTLAND DOWNTOWN,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
236,MT. TABOR,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
239,SUNNYSIDE,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
279,FOSTER-POWELL,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
282,RICHMOND,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
305,CRESTON-KENILWORTH,20,014,0,0140,Hawthorne,To Foster & 94th,14,BUS
49,LENTS,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
233,MT. SCOTT-ARLETA,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
235,PORTLAND DOWNTOWN,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
236,MT. TABOR,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
239,SUNNYSIDE,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
279,FOSTER-POWELL,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
282,RICHMOND,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
305,CRESTON-KENILWORTH,21,014,1,0141,Hawthorne,To Portland City Center,14,BUS
50,CENTRAL BEAVERTON,83,050,1,0501,Cedar Mill,Morning Loop,50,BUS
168,CPO 7 SOMMERSET WEST-ELMONICA N,83,050,1,0501,Cedar Mill,Morning Loop,50,BUS
408,CPO 1 CEDAR HILLS-CEDAR MILL S,83,050,1,0501,Cedar Mill,Morning Loop,50,BUS
413,FOREST PARK,83,050,1,0501,Cedar Mill,Morning Loop,50,BUS
50,CENTRAL BEAVERTON,82,050,0,0500,Cedar Mill,Evening Loop,50,BUS
168,CPO 7 SOMMERSET WEST-ELMONICA N,82,050,0,0500,Cedar Mill,Evening Loop,50,BUS
408,CPO 1 CEDAR HILLS-CEDAR MILL S,82,050,0,0500,Cedar Mill,Evening Loop,50,BUS
413,FOREST PARK,82,050,0,0500,Cedar Mill,Evening Loop,50,BUS
53,McLOUGHLIN,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
72,HILLENDALE,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
73,GAFFNEY LANE,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
76,TWO RIVERS,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
92,BARCLAY HILLS,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
109,ISLAND STATION,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
116,TOWER VISTA,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
166,CAUFIELD,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
332,CANEMAH,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
334,RIVERCREST,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
356,HISTORIC MILWAUKIE,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
380,JENNINGS LODGE,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
381,GLADSTONE,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
386,OAK GROVE COMMUNITY COUNCIL,52,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
53,McLOUGHLIN,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
72,HILLENDALE,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
73,GAFFNEY LANE,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
76,TWO RIVERS,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
92,BARCLAY HILLS,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
166,CAUFIELD,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
351,LAKE ROAD,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
356,HISTORIC MILWAUKIE,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
380,JENNINGS LODGE,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
381,GLADSTONE,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
386,OAK GROVE COMMUNITY COUNCIL,50,032,0,0320,Oatfield,To Clackamas CC,32,BUS
53,McLOUGHLIN,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
72,HILLENDALE,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
73,GAFFNEY LANE,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
76,TWO RIVERS,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
92,BARCLAY HILLS,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
109,ISLAND STATION,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
116,TOWER VISTA,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
166,CAUFIELD,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
332,CANEMAH,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
334,RIVERCREST,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
356,HISTORIC MILWAUKIE,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
380,JENNINGS LODGE,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
381,GLADSTONE,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
386,OAK GROVE COMMUNITY COUNCIL,55,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
53,McLOUGHLIN,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
72,HILLENDALE,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
73,GAFFNEY LANE,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
76,TWO RIVERS,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
92,BARCLAY HILLS,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
166,CAUFIELD,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
351,LAKE ROAD,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
356,HISTORIC MILWAUKIE,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
380,JENNINGS LODGE,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
381,GLADSTONE,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
386,OAK GROVE COMMUNITY COUNCIL,51,032,1,0321,Oatfield,To Oregon City Transit Center or Milwaukie,32,BUS
53,McLOUGHLIN,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
72,HILLENDALE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
73,GAFFNEY LANE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
76,TWO RIVERS,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
92,BARCLAY HILLS,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
103,SELLWOOD-MORELAND IMPROVEMENT LEAGUE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
109,ISLAND STATION,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
166,CAUFIELD,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
169,RIVERVIEW CEMETERY AREA,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
235,PORTLAND DOWNTOWN,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
276,OLD TOWN/ CHINATOWN,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
301,SOUTH PORTLAND,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
343,ARDENWALD-JOHNSON CREEK,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
356,HISTORIC MILWAUKIE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
380,JENNINGS LODGE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
381,GLADSTONE,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
386,OAK GROVE COMMUNITY COUNCIL,170,099,0,0990,Macadam/McLoughlin,To Clackamas Community College via Sellwood,99,BUS
53,McLOUGHLIN,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
72,HILLENDALE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
73,GAFFNEY LANE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
76,TWO RIVERS,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
92,BARCLAY HILLS,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
103,SELLWOOD-MORELAND IMPROVEMENT LEAGUE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
109,ISLAND STATION,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
166,CAUFIELD,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
169,RIVERVIEW CEMETERY AREA,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
235,PORTLAND DOWNTOWN,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
276,OLD TOWN/ CHINATOWN,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
301,SOUTH PORTLAND,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
343,ARDENWALD-JOHNSON CREEK,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
356,HISTORIC MILWAUKIE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
380,JENNINGS LODGE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
381,GLADSTONE,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
386,OAK GROVE COMMUNITY COUNCIL,171,099,1,0991,Macadam/McLoughlin,To Portland City Center via Sellwood,99,BUS
55,CPO 4B BULL MTN,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
186,CPO 4K,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
188,CPO 5 SHERWOOD-TUALATIN N,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
190,RIVERPARK,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
191,CPO 5,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
246,CPO 4M METZGER,162,093,0,0930,Tigard/Sherwood,To Sherwood,93,BUS
55,CPO 4B BULL MTN,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
186,CPO 4K,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
188,CPO 5 SHERWOOD-TUALATIN N,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
190,RIVERPARK,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
191,CPO 5,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
246,CPO 4M METZGER,163,093,1,0931,Tigard/Sherwood,To Tigard Transit Center,93,BUS
55,CPO 4B BULL MTN,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
126,HILLSDALE,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
186,CPO 4K,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
188,CPO 5 SHERWOOD-TUALATIN N,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
190,RIVERPARK,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
191,CPO 5,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
213,WEST PORTLAND PARK,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
218,PEARL DISTRICT,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
235,PORTLAND DOWNTOWN,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
246,CPO 4M METZGER,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
274,MULTNOMAH,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
276,OLD TOWN/ CHINATOWN,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
301,SOUTH PORTLAND,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
302,HOMESTEAD,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
313,SOUTH BURLINGAME,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
331,CRESTWOOD,164,094,0,0940,Pacific Hwy/Sherwood,To Sherwood,94,BUS
55,CPO 4B BULL MTN,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
126,HILLSDALE,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
198,ASHCREEK,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
213,WEST PORTLAND PARK,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
246,CPO 4M METZGER,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
274,MULTNOMAH,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
302,HOMESTEAD,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
331,CRESTWOOD,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
409,HAYHURST,112,064,0,0640,Marquam Hill/Tigard,To Tigard Transit Center,64,BUS
63,CPO 3 GARDEN HOME-RALEIGH HILLS,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
126,HILLSDALE,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
235,PORTLAND DOWNTOWN,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
277,BRIDLEMILE,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
301,SOUTH PORTLAND,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
302,HOMESTEAD,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
409,HAYHURST,93,054,1,0541,Beaverton-Hillsdale Hwy,To Portland City Center,54,BUS
63,CPO 3 GARDEN HOME-RALEIGH HILLS,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
126,HILLSDALE,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
235,PORTLAND DOWNTOWN,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
277,BRIDLEMILE,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
301,SOUTH PORTLAND,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
302,HOMESTEAD,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
409,HAYHURST,99,056,1,0561,Scholls Ferry Rd,To Portland City Center,56,BUS
63,CPO 3 GARDEN HOME-RALEIGH HILLS,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
126,HILLSDALE,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
235,PORTLAND DOWNTOWN,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
277,BRIDLEMILE,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
301,SOUTH PORTLAND,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
302,HOMESTEAD,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
409,HAYHURST,97,056,0,0560,Scholls Ferry Rd,To Washington Square Transit Center,56,BUS
63,CPO 3 GARDEN HOME-RALEIGH HILLS,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
126,HILLSDALE,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
235,PORTLAND DOWNTOWN,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
277,BRIDLEMILE,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
301,SOUTH PORTLAND,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
